metabolite name	formula	KEGG	CHEBI	MetaNetX	metaboliteLCSBID
Ala-Gly [vacuole]	C5H10N2O3	nan	CHEBI:73757	nan	1469427522
L-glycine [vacuole]	C2H5NO2	C00037	CHEBI:15428	MNXM29	1467866026
Ala-Leu [vacuole]	C9H18N2O3	nan	CHEBI:73770	nan	1469426416
Threo-3-hydroxy-L-aspartate [cytoplasm]	C4H6NO5	C11511	CHEBI:57251	MNXM4918	1467899636
RX [peroxisome]	RX	C01322	CHEBI:17792	MNXM6428	60663065
glutathione [peroxisome]	C10H16N3O6S	C00051	CHEBI:57925	MNXM57	1467866214
HX [peroxisome]	X	C00462	CHEBI:16042	nan	1467869030
R-S-glutathione [peroxisome]	C10H16N3O6SR	C02320	CHEBI:17021	MNXM3350	1467887964
dehydroascorbate [cytoplasm]	C6H6O6	C05422	CHEBI:27956	MNXM250	1467909303
ascorbate [cytoplasm]	C6H7O6	C00072	CHEBI:38290	MNXM89592	1467866475
dehydroascorbate [peroxisome]	C6H6O6	C05422	CHEBI:27956	MNXM250	1467909303
glutathione disulfide [peroxisome]	C20H30N6O12S2	C00127	CHEBI:58297	MNXM151	1467867240
ascorbate [peroxisome]	C6H7O6	C00072	CHEBI:38290	MNXM89592	1467866475
Cyanamide [cytoplasm]	CH2N2	C01566	CHEBI:16698	MNXM4538	1467881589
aldehydo-D-ribose 5-phosphate [cytoplasm]	C5H9O8P	C00117	CHEBI:58273	MNXM116	1467867103
R-S-Cysteinylglycine [cytoplasm]	C5H9N2O3SR	C05729	CHEBI:8744	nan	1467911795
S-Substituted L-cysteine [cytoplasm]	C3H6NO2SR	C05726	CHEBI:47910	MNXM96107	1467891085
iron(3+) [mitochondrion]	Fe	C14819	CHEBI:29034	MNXM196	1467995326
Glycyl-tRNA(Ala) [cytoplasm]	nan	nan	nan	nan	None
D-tyrosyl-tRNA(Tyr) [cytoplasm]	C9H10NO3R	nan	nan	nan	None
D-tyrosine [cytoplasm]	C9H11NO3	C06420	CHEBI:28479	MNXM5704	1467866617
4-nitrophenyl phosphate [cytoplasm]	C6H4NO6P	C03360	CHEBI:61146	MNXM3867	1467895584
4-nitrophenol [cytoplasm]	C6H5NO3	C00870	CHEBI:57917	MNXM526	1467875485
L-iditol [cytoplasm]	C6H14O6	C01507	CHEBI:18202	MNXM3633	1467870443
alpha-D-Galactose [cytoplasm]	C6H12O6	C00984	CHEBI:28061	MNXM390	1467865936
3-hydroxy-2-methylpropanoyl-CoA [mitochondrion]	C25H39N7O18P3S	C04047	CHEBI:57340	MNXM1034	1467900231
3-hydroxy-2-methylpropanoate [mitochondrion]	C4H7O3	C01188	CHEBI:11805	MNXM396	1467878555
sterols [extracellular]	C17H28O	C00370	CHEBI:15889	MNXM82761	1467870194
sterols [cytoplasm]	C17H28O	C00370	CHEBI:15889	MNXM82761	1467870194
2-Phenylacetamide [cytoplasm]	C8H9NO	C02505	CHEBI:16562	MNXM2073	1467889339
(Indol-3-yl)acetamide [cytoplasm]	C10H10N2O	C02693	CHEBI:16031	MNXM2239	1467890667
Monocarboxylic acid amide [cytoplasm]	CH2NOR	C03620	nan	nan	1467868740
Carboxylate [cytoplasm]	CO2R	C00060	CHEBI:35757	MNXM72	1467866320
Acrylic acid [cytoplasm]	C3H3O2	C00511	CHEBI:37080	MNXM1368	1467871778
Acrylamide [cytoplasm]	C3H5NO	C01659	CHEBI:28619	MNXM3208	1467882380
Benzamide [cytoplasm]	C7H7NO	C09815	CHEBI:28179	MNXM5065	1467951492
Benzoate [cytoplasm]	C7H5O2	C00180	CHEBI:16150	MNXM217	1467867945
D-gluconate [cytoplasm]	C6H11O7	C00257	CHEBI:18391	MNXM341	1467868971
Protein C-terminal S-farnesyl-L-cysteine [cytoplasm]	C20H32N2O3SR	C04506	CHEBI:17171	MNXM5285	1467903437
Protein C-terminal S-farnesyl-L-cysteine methyl ester [cytoplasm]	C21H35N2O3SR	C04748	CHEBI:15818	MNXM6400	1467905357
1-phosphatidyl-1D-myo-inositol [endoplasmic reticulum]	C11H16O13PR2	C01194	CHEBI:57880	MNXM62	1467878612
G00143 [endoplasmic reticulum]	C19H29NO18PR2	nan	CHEBI:57265	nan	None
Ca(2+) [cytoplasm]	Ca	C00076	CHEBI:29108	MNXM128	1467866535
ATP [vacuole]	C10H14N5O13P3	C00002	CHEBI:30616	MNXM3	1467865531
Ca(2+) [vacuole]	Ca	C00076	CHEBI:29108	MNXM128	1467866535
ADP [vacuole]	C10H14N5O10P2	C00008	CHEBI:456216	MNXM7	1467865623
Protein [cytoplasm]	C2H4NOR	C00017	nan	nan	1467865680
L-Arginyl-protein [cytoplasm]	C8H17N5O2R	C16739	CHEBI:17518	MNXM73312	1468013248
Protein asparagine [endoplasmic reticulum]	C4H6N2O2R	C03021	CHEBI:50347	nan	1467893076
G00008 [endoplasmic reticulum]	C108H182N2O77P2R	nan	nan	nan	None
Dolichyl diphosphate [endoplasmic reticulum]	C25H44O7P2	nan	CHEBI:57497	nan	1467872910
G00009 [endoplasmic reticulum]	C92H152N4O72R	nan	CHEBI:132537	nan	None
GDP-alpha-D-mannose [endoplasmic reticulum]	C16H24N5O16P2	C00096	CHEBI:57527	MNXM82	1467866821
G10694 [endoplasmic reticulum]	C68H112N4O52R	nan	nan	nan	None
GDP [endoplasmic reticulum]	C10H13N5O11P2	C00035	CHEBI:58189	MNXM30	1467865994
G01813 [endoplasmic reticulum]	C74H122N4O57R	nan	nan	nan	None
G00003 [endoplasmic reticulum]	C42H72N2O22P2R	nan	nan	nan	None
G00004 [endoplasmic reticulum]	C48H82N2O27P2R	nan	nan	nan	None
G00005 [endoplasmic reticulum]	C54H92N2O32P2R	nan	nan	nan	None
2-O-(6-phospho-alpha-D-mannosyl)-D-glycerate [vacuole]	C9H14O12P	C16699	CHEBI:60331	MNXM3470	1468012875
D-mannose 6-phosphate [vacuole]	C6H11O9P	C00275	CHEBI:17369	MNXM427	1467866763
D-Glycerate [vacuole]	C3H5O4	C00258	CHEBI:16659	MNXM189	1467868986
alpha-D-mannoside [vacuole]	C6H11O6R	C02603	CHEBI:27535	MNXM3535	1467872733
alpha-D-mannopyranose [vacuole]	C6H12O6	C00936	CHEBI:28729	MNXM919	1467865936
non glycosylated sugar acceptor [vacuole]	HOR	nan	nan	nan	None
L-Threonylcarbamoyladenylate [cytoplasm]	C15H20N6O11P	C20641	nan	nan	1468046839
D-Serine [cytoplasm]	C3H7NO3	C00740	CHEBI:16523	MNXM694	1467866388
O-acetyl-L-serine [mitochondrion]	C5H9NO4	C00979	CHEBI:17981	MNXM418	1467876560
hydrogen sulfide [mitochondrion]	HS	C00283	CHEBI:29919	MNXM89582	1467869221
phosphatidate [mitochondrion]	C5H7O8PR2	C00416	CHEBI:16337	MNXM96054	1467870736
CDP-diacylglycerol [mitochondrion]	C14H17N3O15P2R2	C00269	CHEBI:58332	MNXM201	1467869119
Sulfur donor [cytoplasm]	nan	C17023	CHEBI:80867	MNXM4111	None
ADP-5-ethyl-4-methylthiazole-2-carboxylate [cytoplasm]	C17H21N6O12P2S	C20784	CHEBI:134399	MNXM37826	1468047860
Dolichyl beta-D-glucosyl phosphate [endoplasmic reticulum]	C31H54O9P	C01246	CHEBI:57525	MNXM145615	1467879115
G10599 [endoplasmic reticulum]	C102H172N2O72P2R	nan	nan	nan	None
nitric oxide [cytoplasm]	HNO	C00533	CHEBI:16480	MNXM228	1467872033
nitrate [cytoplasm]	NO3	C00244	CHEBI:17632	MNXM207	1467868777
(R)-Lipoate [cytoplasm]	C8H13O2S2	C16241	CHEBI:83088	MNXM1484	1467873917
Lipoyl-AMP [cytoplasm]	C18H26N5O8PS2	C16238	CHEBI:83091	MNXM2392	1468008479
Apoprotein [cytoplasm]	NH2R	C16240	CHEBI:13850	MNXM91491	1467873736
Protein N6-(lipoyl)lysine [cytoplasm]	C8H14NOS2R	C16237	CHEBI:80399	MNXM96070	1467885810
N-(4-oxoglutarate)-L-cysteinylglycine [cytoplasm]	C10H12N2O7S	nan	CHEBI:138256	nan	None
N-(4-oxoglutarate)-L-cysteinylglycine [mitochondrion]	C10H12N2O7S	nan	CHEBI:138256	nan	None
L-cysteinylglycine [mitochondrion]	C5H10N2O3S	C01419	CHEBI:4047	MNXM683	1467880428
chloride [Golgi]	Cl	C00698	CHEBI:17996	MNXM43	1467879788
ribonucleoside 5'-triphosphate [cytoplasm]	C5H8O13P3R	C03802	CHEBI:61557	nan	1467868246
ribonucleoside 5'-phosphate [cytoplasm]	C5H8O7PR	nan	CHEBI:58043	nan	None
2'-deoxyribonucleoside 5'-triphosphate [cytoplasm]	C5H8O12P3R	C00677	CHEBI:61560	MNXM96330	1467873459
2'-deoxyribonucleoside 5'-phosphate [cytoplasm]	C5H8O6PR	C00676	CHEBI:65317	MNXM6057	1467872796
superoxide [cytoplasm]	HO2	C00704	CHEBI:18421	MNXM330	1467873714
G00012 [endoplasmic reticulum]	C50H66N4O29	nan	nan	nan	None
D-mannose [endoplasmic reticulum]	C6H12O6	C00159	CHEBI:4208	MNXM182	1467865936
Ethylnitronate [cytoplasm]	C2H4NO2	C18091	CHEBI:16268	MNXM2143	1468025099
Nitrite [cytoplasm]	HNO2	C00088	CHEBI:16301	MNXM107	1467866704
iron(3+) [extracellular]	Fe	C14819	nan	nan	1467995326
Acyl-CoA [endoplasmic reticulum]	C22H31N7O17P3SR	C00040	CHEBI:58342	MNXM44	1467866070
1-acyl-sn-glycerol 3-phosphate [endoplasmic reticulum]	C4H6O7PR	C00681	CHEBI:57970	MNXM145527	1467873493
1,2-diacyl-sn-glycerol 3-phosphate [endoplasmic reticulum]	C5H5O8PR2	C00416	CHEBI:58608	MNXM96054	1467870736
Peptide diphthine [cytoplasm]	C13H20N4O3R2	C01573	CHEBI:18054	MNXM3980	1467881666
Peptide diphthamide [cytoplasm]	C13H22N5O2R2	C02872	CHEBI:82696	nan	1467891958
8-oxo-dGTP [peroxisome]	C10H12N5O14P3	C19967	nan	nan	1468041778
8-oxo-dGMP [peroxisome]	C10H12N5O8P	C19968	nan	nan	1468041788
Apoprotein [mitochondrion]	NH2R	C16240	CHEBI:13850	MNXM91491	1467873736
Protein N6-(octanoyl)lysine [mitochondrion]	C8H16NOR	C16236	CHEBI:80398	MNXM4090	1468008464
Lipoyl-[acp] [mitochondrion]	C8H13OS3R	C16239	CHEBI:80400	MNXM19093	1468008489
Protein N6-(lipoyl)lysine [mitochondrion]	C8H14NOS2R	C16237	CHEBI:80399	MNXM96070	1467885810
beta-D-Fructose 6-phosphate [cytoplasm]	C6H11O9P	C05345	CHEBI:57634	MNXM89621	1467866662
beta-D-Glucose [cytoplasm]	C6H12O6	C00221	CHEBI:15903	MNXM105	1467865936
beta-D-Glucose 6-phosphate [cytoplasm]	C6H11O9P	C01172	CHEBI:58247	MNXM508	1467866763
alpha-D-Glucose [cytoplasm]	C6H12O6	C00267	CHEBI:17925	MNXM99	1467865936
alpha-D-Glucose 6-phosphate [cytoplasm]	C6H11O9P	C00668	CHEBI:58225	MNXM215	1467866763
D-Glucosamine [cytoplasm]	C6H14NO5	C00329	CHEBI:47977	MNXM533	1467869737
beta-D-Fructose [cytoplasm]	C6H12O6	C02336	CHEBI:28645	MNXM1542	1467866805
D-Glycerate [cytoplasm]	C3H5O4	C00258	CHEBI:16659	MNXM189	1467868986
2-Propynal [cytoplasm]	C3H2O	C05985	CHEBI:27976	MNXM2716	1467913950
Propynoate [cytoplasm]	C3HO2	C00804	CHEBI:15364	MNXM2422	1467874744
D-Glucuronolactone [cytoplasm]	C6H8O6	C02670	CHEBI:18268	MNXM17108	1467890488
D-Glucarate [cytoplasm]	C6H8O8	C00818	CHEBI:30612	MNXM744	1467874918
4-Trimethylammoniobutanal [cytoplasm]	C7H16NO	C01149	CHEBI:18020	MNXM940	1467878141
4-Trimethylammoniobutanoate [cytoplasm]	C7H15NO2	C01181	CHEBI:1941	MNXM626	1467878476
(S)-Methylmalonate semialdehyde [cytoplasm]	C4H5O3	C06002	CHEBI:62413	MNXM933	1467869957
Methylmalonate [cytoplasm]	C4H4O4	C02170	CHEBI:17453	MNXM1572	1467886786
Imidazole-4-acetaldehyde [cytoplasm]	C5H6N2O	C05130	CHEBI:27398	MNXM1745	1467907204
Imidazole-4-acetate [cytoplasm]	C5H6N2O2	C02835	CHEBI:16974	MNXM1330	1467891732
3alpha,7alpha-Dihydroxy-5beta-cholestan-26-al [cytoplasm]	C27H46O3	C05445	CHEBI:27428	MNXM1174	1467909544
3alpha,7alpha-Dihydroxy-5beta-cholestanate [cytoplasm]	C27H45O4	C04554	CHEBI:16577	nan	1467903809
5-Hydroxyindoleacetaldehyde [cytoplasm]	C10H9NO2	C05634	CHEBI:50157	MNXM1057	1467910973
5-Hydroxyindoleacetate [cytoplasm]	C10H8NO3	C05635	CHEBI:27823	MNXM1961	1467910983
N4-Acetylaminobutanal [cytoplasm]	C6H11NO2	C05936	CHEBI:7386	MNXM1527	1467913450
4-Acetamidobutanoate [cytoplasm]	C6H10NO3	C02946	CHEBI:11951	MNXM2083	1467892516
trans-3-Chloroallyl aldehyde [cytoplasm]	C3H3OCl	C06613	CHEBI:28452	MNXM5312	1467919639
trans-3-Chloroacrylic acid [cytoplasm]	C3H2O2Cl	C06614	CHEBI:19982	MNXM6086	1467919650
cis-3-Chloroallyl aldehyde [cytoplasm]	C3H3OCl	C16348	CHEBI:80465	MNXM6216	1467919639
cis-3-Chloroacrylic acid [cytoplasm]	C3H2O2Cl	C06615	CHEBI:27397	MNXM46935	1467919650
Chloroacetaldehyde [cytoplasm]	C2H3OCl	C06754	CHEBI:27871	MNXM1816	1467920964
Chloroacetic acid [cytoplasm]	C2H2O2Cl	C06755	CHEBI:27869	MNXM1468	1467920976
Perillyl aldehyde [cytoplasm]	C10H14O	C02576	CHEBI:15421	MNXM2149	1467889823
Perillic acid [cytoplasm]	C10H13O2	C11924	CHEBI:36999	MNXM2414	1467975299
2-trans,6-trans-Farnesal [cytoplasm]	C15H24O	C03461	CHEBI:15894	MNXM1959	1467896227
Farnesoic acid [cytoplasm]	C15H23O2	C16502	CHEBI:84162	MNXM3989	1468010991
phospholipid [endoplasmic reticulum membrane]	C5H6O8PR3	C00865	CHEBI:16247	nan	1467875457
phospholipid [Golgi membrane]	C5H6O8PR3	C00865	CHEBI:16247	nan	1467875457
ADP [endoplasmic reticulum membrane]	C10H14N5O10P2	C00008	CHEBI:456216	MNXM7	1467865623
1-oleoyl-sn-glycerol [cytoplasm]	C21H40O4	nan	CHEBI:75757	nan	1468295554
G10526 [endoplasmic reticulum]	C59H100N2O32P2	nan	CHEBI:132511	nan	None
G00006 [endoplasmic reticulum]	C71H120N2O42P2	nan	CHEBI:132515	nan	None
carnosine [cytoplasm]	C9H14N4O3	C00386	CHEBI:15727	MNXM1419	1467870373
anserine [cytoplasm]	C10H17N4O3	C01262	CHEBI:18323	MNXM2639	1467879231
G10595 [endoplasmic reticulum]	C72H122N2O47P2R	nan	nan	nan	None
G10596 [endoplasmic reticulum]	C78H132N2O52P2R	nan	nan	nan	None
G10597 [endoplasmic reticulum]	C84H142N2O57P2R	nan	nan	nan	None
G00007 [endoplasmic reticulum]	C90H152N2O62P2R	nan	nan	nan	None
glycolate [cytoplasm]	C2H3O3	C00160	CHEBI:29805	MNXM222	1467867702
sucrose [cytoplasm]	C12H22O11	C00089	CHEBI:17992	MNXM167	1467866715
Isomaltose [cytoplasm]	C12H22O11	C00252	CHEBI:28189	MNXM58018	1467868895
Dextrin [cytoplasm]	C12H20O10	C00721	CHEBI:28675	nan	1467870783
G10598 [endoplasmic reticulum]	C96H162N2O67P2R	nan	nan	nan	None
G00149 [endoplasmic reticulum]	nan	nan	nan	nan	None
G00140 [endoplasmic reticulum]	nan	nan	nan	nan	None
Sulfur donor [mitochondrion]	nan	C17023	CHEBI:80867	MNXM4111	None
5'-Deoxyadenosine [mitochondrion]	C10H14N5O3	C05198	CHEBI:17319	MNXM316	1467907679
S-sulfanyl-[L-cysteine desulfurase] [mitochondrion]	nan	nan	nan	nan	None
[disordered-form [Fe-S] cluster scaffold protein] [mitochondrion]	nan	nan	nan	nan	None
S-sulfanyl-[cysteine desulfurase]-[disordered-form scaffold protein] complex [mitochondrion]	nan	nan	nan	nan	None
hydrogen cyanide [mitochondrion]	CHN	C01326	CHEBI:18407	MNXM254	1467879774
thiosulfate [mitochondrion]	HO3S2	C00320	CHEBI:33541	MNXM323	1467910257
sulphite [mitochondrion]	HO3S	C11481	CHEBI:17359	MNXM105630	1467970772
thiocyanate [mitochondrion]	CNS	C01755	CHEBI:29200	MNXM762	1467883279
Mg(2+) [cytoplasm]	Mg	C00305	CHEBI:18420	MNXM653	1467869449
Mg(2+) [mitochondrion]	Mg	C00305	CHEBI:18420	MNXM653	1467869449
UDP-D-glucose [endoplasmic reticulum]	C15H22N2O17P2	C00029	CHEBI:58367	MNXM52	1467865910
sulphate [endoplasmic reticulum]	O4S	C00059	CHEBI:16189	MNXM58	1467866306
N-Acetyl-D-glucosamine [cytoplasm]	C8H15NO6	C00140	CHEBI:506227	MNXM143	1467867422
polyphosphate [cytoplasm]	HO7P2	C00404	CHEBI:16838	MNXM77738	1467870577
Cu2(+) [cytoplasm]	Cu	C00070	CHEBI:29036	MNXM632	1467866454
Cu2(+) [Golgi]	Cu	C00070	CHEBI:29036	MNXM632	1467866454
2-Oxoglutaramate [cytoplasm]	C5H6NO4	C00940	CHEBI:16769	MNXM575	1467876178
porphyrin [mitochondrion]	C20H16N4	C05113	CHEBI:8337	MNXM2714	1467907077
porphyrin [cytoplasm]	C20H16N4	C05113	CHEBI:8337	MNXM2714	1467907077
Starch [cytoplasm]	C12H22O11	nan	nan	nan	501629105
UDP-N-acetyl-alpha-D-glucosamine [Golgi]	C17H25N3O17P2	C00043	CHEBI:57705	MNXM47	1467866112
Zn(2+) [mitochondrion]	Zn	C00038	CHEBI:29105	MNXM149	1467866041
Zn(2+) [vacuole]	Zn	C00038	CHEBI:29105	MNXM149	1467866041
RX [mitochondrion]	RX	C01322	CHEBI:17792	MNXM6428	60663065
HX [mitochondrion]	X	C00462	CHEBI:16042	nan	1467869030
R-S-glutathione [mitochondrion]	C10H16N3O6SR	C02320	CHEBI:17021	MNXM3350	1467887964
iron(3+) [vacuole]	Fe	C14819	CHEBI:29034	MNXM196	1467995326
[protein]-L-lysine [cytoplasm]	C6H13N2O	C02188	CHEBI:29969	nan	1467886897
[protein]-N(6)-acetyl-L-lysine [cytoplasm]	C8H14N2O2	nan	CHEBI:61930	nan	None
Ala-Gln [extracellular]	C8H15N3O4	nan	CHEBI:73788	MNXM40495	1469426228
Ala-Gln [cytoplasm]	C8H15N3O4	nan	CHEBI:73788	MNXM40495	1469426228
Ala-Gln [vacuole]	C8H15N3O4	nan	CHEBI:73788	MNXM40495	1469426228
Ala-Glu [extracellular]	C8H13N2O5	C20958	CHEBI:61396	MNXM4026	1468049150
Ala-Glu [cytoplasm]	C8H13N2O5	C20958	CHEBI:61396	MNXM4026	1468049150
Ala-Glu [vacuole]	C8H13N2O5	C20958	CHEBI:61396	MNXM4026	1468049150
Ala-Thr [extracellular]	C7H14N2O4	nan	CHEBI:73762	MNXM40497	1469426480
Ala-Thr [cytoplasm]	C7H14N2O4	nan	CHEBI:73762	MNXM40497	1469426480
Ala-Thr [vacuole]	C7H14N2O4	nan	CHEBI:73762	MNXM40497	1469426480
L-threonine [vacuole]	C4H9NO3	C00188	CHEBI:16857	MNXM142	1467868061
thymidine 3'-monophosphate [cytoplasm]	C10H13N2O8P	nan	CHEBI:77843	MNXM87165	1468095741
thymidine 3'-monophosphate [extracellular]	C10H13N2O8P	nan	CHEBI:77843	MNXM87165	1468095741
thymidine 5'-monophosphate [cytoplasm]	C10H13N2O8P	nan	CHEBI:15245	MNXM87167	1467870132
thymidine 5'-monophosphate [extracellular]	C10H13N2O8P	nan	CHEBI:15245	MNXM87167	1467870132
glycerol 1-phosphate [cytoplasm]	C3H7O6P	C03189	CHEBI:231935	MNXM682	1467866778
glycerol 1-phosphate [extracellular]	C3H7O6P	C03189	CHEBI:231935	MNXM682	1467866778
Ala-His [extracellular]	C9H15N4O3	nan	CHEBI:73771	MNXM40496	1469426331
Ala-His [cytoplasm]	C9H15N4O3	nan	CHEBI:73771	MNXM40496	1469426331
Ala-His [vacuole]	C9H15N4O3	nan	CHEBI:73771	MNXM40496	1469426331
Gly-Asn [extracellular]	C6H11N3O4	nan	CHEBI:73888	MNXM55268	1469426531
Gly-Asn [cytoplasm]	C6H11N3O4	nan	CHEBI:73888	MNXM55268	1469426531
Gly-Asn [vacuole]	C6H11N3O4	nan	CHEBI:73888	MNXM55268	1469426531
Gly-Gln [extracellular]	C7H13N3O4	nan	CHEBI:73898	MNXM55276	1469426593
Gly-Gln [cytoplasm]	C7H13N3O4	nan	CHEBI:73898	MNXM55276	1469426593
Gly-Gln [vacuole]	C7H13N3O4	nan	CHEBI:73898	MNXM55276	1469426593
Gly-Glu [extracellular]	C7H11N2O5	nan	CHEBI:73784	MNXM55454	1469425483
Gly-Glu [cytoplasm]	C7H11N2O5	nan	CHEBI:73784	MNXM55454	1469425483
Gly-Glu [vacuole]	C7H11N2O5	nan	CHEBI:73784	MNXM55454	1469425483
glycerol 2-phosphate(2-) [cytoplasm]	C3H7O6P	C02979	CHEBI:58083	MNXM2527	1467892727
glycerol 2-phosphate(2-) [extracellular]	C3H7O6P	C02979	CHEBI:58083	MNXM2527	1467892727
O-phospho-L-threonine [cytoplasm]	C4H8NO6P	C12147	CHEBI:58675	MNXM1492	1467977585
O-phospho-L-threonine [extracellular]	C4H8NO6P	C12147	CHEBI:58675	MNXM1492	1467977585
guanosine 2'-monophosphate [cytoplasm]	C10H12N5O8P	nan	CHEBI:74604	MNXM18285	1468290859
guanosine 2'-monophosphate [extracellular]	C10H12N5O8P	nan	CHEBI:74604	MNXM18285	1468290859
3'-GMP [cytoplasm]	C10H12N5O8P	C06193	CHEBI:60732	MNXM2183	1467915806
3'-GMP [extracellular]	C10H12N5O8P	C06193	CHEBI:60732	MNXM2183	1467915806
2-phosphoglycolate [extracellular]	C2H2O6P	C00988	CHEBI:58033	MNXM2074	1467876629
2-phosphoglycolate [cytoplasm]	C2H2O6P	C00988	CHEBI:58033	MNXM2074	1467876629
cysteamine S-phosphate [cytoplasm]	C2H7NO3PS	nan	CHEBI:74631	MNXM48297	1469432588
cysteamine [cytoplasm]	C2H8NS	C01678	CHEBI:58029	MNXM1226	1467882503
cysteamine [extracellular]	C2H8NS	C01678	CHEBI:58029	MNXM1226	1467882503
cysteamine S-phosphate [extracellular]	C2H7NO3PS	nan	CHEBI:74631	MNXM48297	1469432588
hypotaurine [cytoplasm]	C2H7NO2S	C00519	CHEBI:16668	MNXM726	1467871877
O-phosphonatooxy-D-serine(2-) [cytoplasm]	C3H6NO6P	C02532	CHEBI:58680	MNXM4752	1467876785
O-phosphonatooxy-D-serine(2-) [extracellular]	C3H6NO6P	C02532	CHEBI:58680	MNXM4752	1467876785
2-aminobutanoate [cytoplasm]	C4H9NO2	nan	CHEBI:35621	MNXM15850	1467887498
2-aminobutanoate [extracellular]	C4H9NO2	nan	CHEBI:35621	MNXM15850	1467887498
uridine 2'-phosphate [cytoplasm]	C9H11N2O9P	C03031	CHEBI:77802	MNXM13238	1467893150
uridine 2'-phosphate [extracellular]	C9H11N2O9P	C03031	CHEBI:77802	MNXM13238	1467893150
3'-UMP [cytoplasm]	C9H11N2O9P	C01368	CHEBI:60784	MNXM2184	1467880043
3'-UMP [extracellular]	C9H11N2O9P	C01368	CHEBI:60784	MNXM2184	1467880043
Gly-Met [extracellular]	C7H14N2O3S	nan	CHEBI:74393	MNXM55287	1469426651
Gly-Met [cytoplasm]	C7H14N2O3S	nan	CHEBI:74393	MNXM55287	1469426651
Gly-Met [vacuole]	C7H14N2O3S	nan	CHEBI:74393	MNXM55287	1469426651
N-phosphocreatine [cytoplasm]	C4H8N3O5P	nan	CHEBI:58092	MNXM819	66195470
creatinine [cytoplasm]	C4H7N3O	C00791	CHEBI:16737	MNXM1470	1467874573
N-phosphocreatine [extracellular]	C4H8N3O5P	nan	CHEBI:58092	MNXM819	66195470
creatinine [extracellular]	C4H7N3O	C00791	CHEBI:16737	MNXM1470	1467874573
N(omega)-phospho-L-arginine [cytoplasm]	C6H14N4O5P	C05945	CHEBI:58477	MNXM3663	1467913543
N(omega)-phospho-L-arginine [extracellular]	C6H14N4O5P	C05945	CHEBI:58477	MNXM3663	1467913543
2',3'-cyclic GMP [cytoplasm]	C10H12N5O7P	C06194	CHEBI:60837	MNXM3149	1467915818
2',3'-cyclic GMP [extracellular]	C10H12N5O7P	C06194	CHEBI:60837	MNXM3149	1467915818
O(4)-phospho-L-tyrosine [cytoplasm]	C9H10NO6P	C06501	CHEBI:62338	MNXM3323	1467918425
O(4)-phospho-L-tyrosine [extracellular]	C9H10NO6P	C06501	CHEBI:62338	MNXM3323	1467918425
triphosphate [cytoplasm]	HO10P3	C00536	CHEBI:18036	MNXM332	1467870577
triphosphate [extracellular]	HO10P3	C00536	CHEBI:18036	MNXM332	1467870577
cytidine 2'-phosphate [cytoplasm]	C9H12N3O8P	C03104	CHEBI:77766	MNXM11237	1467893759
cytidine 2'-phosphate [extracellular]	C9H12N3O8P	C03104	CHEBI:77766	MNXM11237	1467893759
2',3'-cyclic UMP [cytoplasm]	C9H10N2O8P	C02355	CHEBI:60873	MNXM3150	1467888259
2',3'-cyclic UMP [extracellular]	C9H10N2O8P	C02355	CHEBI:60873	MNXM3150	1467888259
3-sulfino-L-alanine [cytoplasm]	C3H6NO4S	C00606	CHEBI:61085	MNXM498	1467872773
3-sulfino-L-alanine [extracellular]	C3H6NO4S	C00606	CHEBI:61085	MNXM498	1467872773
3'-AMP [cytoplasm]	C10H13N5O7P	C01367	CHEBI:60880	MNXM1985	1467880031
3'-AMP [extracellular]	C10H13N5O7P	C01367	CHEBI:60880	MNXM1985	1467880031
6-O-alpha-D-glucopyranosyl-D-fructofuranose [cytoplasm]	C12H22O11	C01742	CHEBI:18394	MNXM3518	1467883119
6-O-alpha-D-glucopyranosyl-D-fructofuranose [extracellular]	C12H22O11	C01742	CHEBI:18394	MNXM3518	1467883119
N-acetyl-L-cysteine [cytoplasm]	C5H8NO3S	C06809	CHEBI:78236	MNXM98606	1467921491
N-acetyl-L-cysteine [extracellular]	C5H8NO3S	C06809	CHEBI:78236	MNXM98606	1467921491
tetrathionate [cytoplasm]	O6S4	C02084	CHEBI:15226	MNXM1781	1467886065
thiosulfate [cytoplasm]	HO3S2	C00320	CHEBI:33542	MNXM323	1467910257
tetrathionate [extracellular]	O6S4	C02084	CHEBI:15226	MNXM1781	1467886065
2-hydroxyethane-1-sulfonate [cytoplasm]	C2H5O4S	C05123	CHEBI:61904	MNXM1630	1467907148
2-hydroxyethane-1-sulfonate [extracellular]	C2H5O4S	C05123	CHEBI:61904	MNXM1630	1467907148
5-dehydro-D-gluconate [cytoplasm]	C6H9O7	C01062	CHEBI:58143	MNXM963	1467877328
5-dehydro-D-gluconate [extracellular]	C6H9O7	C01062	CHEBI:58143	MNXM963	1467877328
Ala-Asp [extracellular]	C7H11N2O5	nan	CHEBI:74363	MNXM40494	1469424929
Ala-Asp [cytoplasm]	C7H11N2O5	nan	CHEBI:74363	MNXM40494	1469424929
Ala-Asp [vacuole]	C7H11N2O5	nan	CHEBI:74363	MNXM40494	1469424929
methyl alpha-D-glucopyranoside [cytoplasm]	C7H14O6	nan	CHEBI:320061	MNXM61741	1467897246
methanol [cytoplasm]	CH4O	C00132	CHEBI:17790	MNXM157	1467867313
methanol [extracellular]	CH4O	C00132	CHEBI:17790	MNXM157	1467867313
